periodo;atrasomax6;Malo;NivelRiesgo;ClienteNuevo;ML_Score;VZ_score_3t;NS_scoret;SI_Scoret;Score_Alt;Nos_Fintech
202475;15;1;Medio;1;517;639;777;510;513;441
202488;0;1;Muy Alto;0;405;700;567;1000;764;482
202306;3;0;Bajo;1;558;487;449;565;546;371
202222;0;0;Medio;1;847;441;666;497;754;550
202433;12;1;Muy Alto;0;486;349;625;781;656;404
202322;0;1;Bajo;0;690;528;520;664;585;468
202329;0;0;Muy Bajo;0;807;538;911;618;509;579
202417;0;0;Bajo;0;566;609;738;462;316;400
202348;10;0;Alto;0;476;911;591;648;755;493
202258;0;0;Bajo;1;658;686;916;712;609;384
202437;24;1;Medio;0;820;605;529;533;549;683
202270;0;1;Alto;0;354;526;535;560;401;593
202389;22;0;Medio;0;619;509;640;696;380;442
202442;8;0;Medio;0;367;414;607;511;487;600
202263;0;0;Bajo;1;603;695;721;800;722;536
202441;0;0;Alto;0;545;592;804;488;382;506
202385;29;0;Bajo;0;598;599;853;753;679;480
202459;0;1;Muy Alto;0;554;482;680;414;648;458
202429;0;0;Medio;0;367;822;626;618;493;595
202423;54;1;Alto;0;723;330;632;691;661;396
202299;0;0;Bajo;0;588;509;632;679;555;409
202447;0;1;Alto;0;609;670;561;514;698;384
202245;0;0;Muy Bajo;0;602;540;648;598;535;644
202473;0;0;Medio;1;478;593;378;487;744;475
202205;10;0;Medio;1;568;652;585;705;903;522
202211;0;0;Bajo;1;455;608;773;772;551;484
202239;24;0;Bajo;0;385;511;522;721;610;476
202242;19;0;Medio;0;265;624;430;567;578;434
202403;0;0;Muy Bajo;0;471;567;842;822;736;506
202294;0;0;Muy Bajo;1;429;684;411;473;514;560
202205;0;1;Alto;1;718;504;433;692;595;700
202252;0;0;Muy Bajo;0;536;654;781;468;746;531
202350;0;0;Muy Alto;1;818;582;661;606;506;500
202405;2;0;Bajo;0;370;333;481;622;607;655
202500;0;0;Medio;1;804;632;681;771;381;486
202387;26;1;Medio;1;628;660;585;821;682;372
202353;0;0;Bajo;1;641;418;954;415;829;511
202316;0;1;Medio;0;831;593;615;653;747;479
202349;0;0;Medio;0;645;394;473;578;603;465
202420;0;1;Muy Alto;1;344;583;501;726;589;377
202392;7;0;Muy Bajo;0;655;786;471;785;638;470
202433;70;1;Medio;0;339;617;520;583;637;533
202421;0;0;Bajo;0;733;469;654;887;643;519
202247;0;0;Bajo;1;420;548;818;658;649;404
202327;83;1;Alto;1;537;420;586;485;550;547
202491;60;0;Alto;1;660;693;545;640;507;522
202415;0;1;Bajo;0;363;591;750;593;779;515
202207;0;1;Muy Alto;0;706;845;516;384;661;463
202384;64;0;Alto;0;828;414;669;646;546;538
202316;0;0;Medio;1;599;705;667;629;604;410
202252;109;0;Muy Bajo;0;636;521;584;534;676;410
202246;111;0;Medio;0;827;728;608;703;660;515
202223;78;0;Alto;0;664;372;626;519;662;671
202331;88;0;Medio;0;785;378;634;691;699;491
202327;0;1;Alto;0;690;588;398;732;569;425
202465;0;0;Alto;0;474;587;361;841;515;516
202396;0;0;Medio;0;568;411;535;694;647;412
202248;0;1;Muy Alto;1;527;529;507;498;534;556
202282;0;1;Muy Alto;0;500;542;793;714;615;708
202309;5;0;Muy Bajo;0;558;734;456;559;593;510
202463;37;0;Bajo;0;837;667;489;497;630;426
202231;0;0;Medio;0;625;471;382;637;498;392
202256;0;1;Muy Alto;0;773;559;365;691;732;686
202389;0;1;Medio;0;462;460;602;457;482;596
202205;18;1;Medio;0;565;617;478;282;579;556
202486;0;0;Bajo;0;633;691;457;670;351;482
202478;0;1;Alto;0;638;470;694;334;583;460
202345;0;0;Medio;0;247;429;565;397;580;583
202396;0;0;Medio;0;867;601;532;660;447;585
202227;26;0;Medio;1;482;533;516;506;701;392
202327;0;0;Alto;0;501;252;647;563;453;467
202335;0;1;Medio;0;868;696;342;811;455;304
202223;0;0;Muy Bajo;1;564;687;649;654;419;396
202317;0;0;Medio;1;468;585;809;624;528;521
202208;5;0;Muy Bajo;0;686;505;540;579;677;654
202301;57;1;Bajo;0;699;474;439;560;564;554
202461;44;1;Alto;0;466;486;597;561;511;434
202399;0;0;Medio;1;718;502;474;529;531;513
202286;30;0;Medio;1;860;413;425;412;614;540
202428;37;1;Muy Alto;1;513;495;710;784;365;502
202379;21;0;Bajo;1;821;595;649;509;715;609
202440;0;1;Muy Alto;0;459;546;383;594;659;381
202212;2;1;Alto;0;441;551;677;743;741;431
202434;0;1;Medio;1;472;429;735;603;659;393
202383;42;0;Bajo;0;442;600;418;561;613;339
202482;0;0;Bajo;0;561;670;431;632;768;524
202390;65;0;Medio;0;498;458;639;653;708;309
202415;0;0;Muy Bajo;0;401;737;678;546;471;617
202458;0;1;Bajo;0;411;652;455;713;664;496
202226;49;0;Muy Bajo;0;469;663;449;609;673;429
202470;137;1;Alto;0;884;670;530;660;664;462
202282;0;0;Bajo;0;375;641;724;571;669;510
202385;0;1;Alto;1;633;563;604;252;619;354
202488;12;1;Alto;0;642;545;704;823;394;590
202262;0;0;Medio;0;493;596;512;614;313;563
202230;0;0;Medio;0;974;770;586;850;638;548
202231;0;0;Medio;1;618;443;410;689;742;403
202493;0;0;Medio;0;696;507;723;531;796;494
202373;0;0;Muy Bajo;1;570;593;619;608;689;541
202302;8;0;Muy Bajo;0;742;682;663;573;568;577
202328;0;0;Medio;0;611;431;904;756;992;492
202286;82;0;Bajo;1;628;568;669;744;635;627
202228;0;0;Bajo;0;545;547;521;695;823;628
202322;0;1;Muy Alto;1;742;371;609;515;511;543
202451;0;1;Bajo;1;723;509;575;596;604;471
202261;0;0;Alto;1;732;705;483;436;536;519
202371;0;0;Bajo;0;414;675;557;612;542;486
202472;90;0;Bajo;0;444;506;714;530;381;698
202500;61;1;Bajo;0;799;586;620;568;484;475
202313;8;0;Medio;0;610;611;712;719;799;428
202394;0;1;Bajo;0;883;433;463;601;466;388
202219;0;0;Bajo;0;629;605;489;595;330;743
202293;0;0;Bajo;1;448;500;529;655;386;555
202417;0;0;Medio;0;476;542;655;585;607;482
202379;0;0;Medio;0;556;561;790;507;563;378
202391;0;0;Medio;0;433;550;466;673;463;439
202363;0;0;Muy Bajo;1;828;688;363;527;767;579
202300;48;0;Medio;0;636;380;554;756;194;408
202387;0;1;Alto;0;712;578;666;538;474;546
202495;84;0;Muy Bajo;0;803;493;615;710;466;542
202267;0;1;Alto;1;894;595;631;713;751;356
202273;0;1;Alto;1;614;464;652;368;656;598
202432;0;1;Bajo;0;646;437;551;563;811;396
202389;50;0;Bajo;1;673;341;845;562;529;697
202250;0;1;Muy Alto;1;525;458;399;577;645;332
202324;0;1;Alto;0;853;742;352;545;588;511
202357;0;0;Muy Alto;0;695;482;559;948;377;568
202461;19;0;Alto;0;530;560;506;594;536;521
202395;0;0;Medio;0;646;555;266;791;557;415
202456;0;1;Alto;0;485;559;641;617;611;659
202400;26;0;Bajo;1;677;691;708;608;805;395
202268;0;0;Bajo;1;696;639;844;876;714;348
202280;79;0;Medio;0;636;428;375;543;470;492
202433;0;0;Bajo;0;678;540;773;713;462;619
202386;0;0;Bajo;0;359;568;681;432;624;379
202305;0;0;Muy Bajo;0;658;495;447;611;614;462
202342;0;0;Medio;0;563;525;503;632;655;464
202472;123;1;Bajo;0;458;637;799;833;686;535
202324;0;1;Muy Alto;0;475;650;635;768;473;585
202423;0;0;Bajo;1;406;726;601;503;412;307
202374;0;1;Muy Alto;1;723;487;631;605;736;630
202391;0;0;Alto;0;748;604;664;662;702;781
202340;0;0;Bajo;1;639;406;454;903;608;476
202497;0;0;Bajo;1;589;565;468;470;489;423
202319;0;0;Medio;1;745;480;764;597;275;282
202475;0;1;Muy Alto;0;626;467;502;613;555;612
202276;0;0;Medio;1;554;494;589;609;645;393
202309;0;0;Medio;0;667;587;238;717;696;563
202319;0;1;Muy Alto;0;623;229;706;765;553;519
202458;23;1;Medio;1;689;885;319;693;486;573
202220;69;0;Alto;0;409;688;521;584;393;446
202319;0;0;Medio;1;648;447;757;457;696;345
202337;0;1;Muy Alto;1;468;706;247;738;648;555
202477;0;1;Muy Alto;0;613;598;767;720;304;415
202455;0;1;Medio;1;553;574;411;686;591;571
202464;0;0;Medio;0;431;449;465;432;563;418
202367;0;1;Medio;1;654;536;322;803;795;506
202365;0;0;Alto;1;785;595;669;545;521;431
202229;0;0;Bajo;1;764;357;601;384;452;534
202235;20;0;Medio;0;752;385;597;686;472;470
202437;82;1;Muy Alto;0;315;663;661;470;575;464
202494;0;0;Bajo;0;555;437;547;500;626;408
202290;0;0;Bajo;0;543;525;435;484;393;166
202403;0;1;Muy Alto;0;520;560;474;486;599;427
202428;16;1;Muy Alto;1;562;387;479;812;507;601
202268;27;0;Bajo;1;626;522;344;946;449;444
202331;11;0;Medio;1;907;615;472;510;562;532
202311;51;0;Bajo;1;600;455;629;671;791;469
202212;82;1;Muy Alto;0;706;583;635;658;451;493
202488;0;0;Bajo;0;695;615;670;842;665;461
202375;0;0;Alto;1;633;514;669;579;650;703
202354;0;0;Muy Bajo;0;755;413;474;627;430;730
202243;2;0;Muy Bajo;0;486;432;495;653;582;415
202405;0;0;Medio;0;597;758;738;522;621;504
202372;0;0;Alto;0;528;686;514;757;480;479
202494;7;1;Medio;0;613;456;436;650;607;602
202485;24;0;Bajo;0;576;517;589;472;628;334
202252;0;1;Muy Alto;1;343;528;257;647;406;408
202315;0;0;Bajo;0;695;176;661;600;315;482
202219;0;0;Muy Bajo;0;800;447;627;825;775;577
202235;0;1;Medio;0;435;589;431;540;722;421
202248;24;1;Alto;0;638;692;402;605;389;427
202433;0;0;Alto;0;737;458;522;460;369;455
202419;0;0;Bajo;1;553;557;625;390;676;465
202310;19;0;Muy Bajo;0;808;613;876;760;569;581
202454;0;0;Muy Alto;0;979;786;239;510;518;585
202388;0;1;Bajo;0;452;580;452;760;933;534
202231;0;1;Alto;1;623;611;852;573;686;491
202459;0;1;Alto;0;653;441;652;584;724;485
202363;0;0;Muy Bajo;0;421;404;683;588;637;421
202271;0;0;Bajo;0;614;699;709;524;627;304
202256;22;0;Medio;1;692;501;648;916;425;403
202299;21;0;Muy Bajo;0;594;439;531;606;679;779
202221;13;0;Muy Bajo;0;423;306;689;672;572;478
202308;0;0;Medio;0;468;586;396;596;428;722
202253;0;0;Muy Bajo;1;494;539;479;492;719;483
202206;2;0;Bajo;0;479;488;624;777;404;509
202431;0;0;Alto;0;665;467;617;614;655;507
202282;0;0;Medio;0;411;506;735;582;524;413
202417;0;0;Medio;1;648;581;746;565;479;447
202247;35;0;Bajo;0;776;691;464;816;461;477
202441;27;0;Bajo;0;561;539;560;550;545;591
202378;0;0;Alto;1;668;631;659;592;519;480
202282;0;0;Medio;1;919;614;659;626;506;382
202487;68;0;Medio;0;565;461;571;528;559;514
202392;4;0;Alto;0;472;528;650;682;555;540
202343;9;0;Bajo;0;773;828;490;593;644;438
202479;0;0;Alto;0;535;478;560;610;687;508
202241;0;0;Medio;1;749;557;537;385;819;438
202471;0;1;Muy Alto;0;433;647;578;439;597;528
202287;0;0;Bajo;0;490;545;606;637;424;351
202203;58;0;Medio;0;692;650;523;586;546;569
202411;59;0;Medio;1;639;810;566;653;683;564
202201;0;0;Bajo;1;698;543;822;749;489;633
202275;0;0;Bajo;0;888;595;528;800;344;409
202431;0;0;Alto;0;934;517;585;463;268;407
202276;81;1;Medio;0;749;602;589;741;348;387
202460;0;0;Medio;0;781;455;642;452;725;612
202225;38;0;Muy Alto;0;492;555;510;605;653;552
202400;25;0;Bajo;1;808;766;609;716;677;538
202294;78;0;Muy Bajo;0;618;586;807;523;525;399
202308;0;1;Medio;0;591;664;699;606;751;358
202295;66;0;Bajo;0;556;392;780;804;531;448
202291;14;1;Medio;0;418;493;517;495;645;350
202244;39;1;Medio;0;841;479;566;713;632;494
202223;13;0;Bajo;0;701;407;588;436;799;511
202390;0;0;Medio;0;647;606;685;493;602;563
202223;65;1;Alto;0;409;370;705;614;646;400
202434;23;0;Bajo;0;801;483;204;750;430;452
202386;0;1;Bajo;1;525;454;466;622;610;497
202263;0;0;Bajo;1;420;568;554;408;566;496
202303;0;1;Bajo;0;636;462;638;610;585;192
202389;25;0;Medio;0;774;450;285;593;777;621
202389;0;1;Muy Alto;0;556;668;753;739;532;456
202269;0;1;Medio;0;653;419;383;584;823;555
202314;0;0;Bajo;0;603;548;586;750;651;603
202304;0;1;Alto;1;733;485;674;657;615;736
202308;27;0;Bajo;0;505;463;412;649;544;545
202221;0;0;Bajo;1;705;652;632;516;590;608
202466;66;1;Medio;0;859;697;580;751;507;548
202409;0;0;Alto;0;557;481;676;489;510;426
202370;90;0;Medio;0;516;422;423;756;577;427
202394;4;0;Medio;1;551;756;791;478;623;403
202323;0;0;Bajo;0;716;313;778;735;678;523
202377;131;0;Bajo;1;845;438;486;703;709;388
202204;0;1;Alto;0;471;815;632;725;603;579
202388;18;0;Alto;1;577;363;616;647;443;364
202229;0;0;Medio;0;288;504;514;661;522;583
202286;0;0;Bajo;1;393;577;663;744;911;413
202247;88;0;Bajo;0;597;457;626;555;532;648
202277;0;0;Medio;1;617;603;504;848;374;402
202391;64;0;Medio;0;664;475;787;482;743;407
202231;59;0;Bajo;1;355;514;736;747;615;428
202369;0;1;Muy Alto;1;523;654;633;573;559;336
202236;0;0;Muy Bajo;0;746;504;394;562;504;541
202445;0;1;Muy Alto;0;640;745;541;550;618;414
202388;0;1;Alto;0;457;447;715;682;611;610
202215;0;0;Alto;0;516;450;600;641;699;455
202416;0;1;Muy Alto;1;779;457;741;454;266;578
202358;0;0;Bajo;0;825;609;714;732;526;411
202355;19;0;Muy Bajo;1;428;668;775;868;725;524
202441;0;1;Muy Alto;1;569;631;665;736;644;515
202496;0;0;Muy Bajo;0;555;530;685;339;441;414
202245;0;0;Medio;0;286;690;864;671;455;370
202375;49;1;Alto;1;547;459;846;556;662;323
202256;0;0;Bajo;0;220;479;429;336;701;376
202254;0;0;Bajo;1;733;671;456;519;695;477
202465;167;0;Muy Bajo;0;459;444;665;685;469;660
202439;0;0;Medio;0;699;475;639;705;660;544
202308;0;0;Muy Bajo;0;646;263;629;707;509;525
202398;47;1;Muy Alto;1;670;426;626;487;539;554
202414;0;0;Bajo;0;496;633;445;925;590;630
202446;0;0;Bajo;0;617;736;733;571;726;424
202238;0;0;Medio;0;937;544;433;608;703;632
202373;0;0;Bajo;0;513;374;544;564;778;379
202305;0;1;Alto;0;684;709;624;548;471;461
202240;11;0;Medio;1;637;181;519;845;493;487
202330;0;1;Muy Alto;0;654;643;630;619;627;480
202381;12;0;Medio;0;870;432;493;421;449;549
202394;0;0;Medio;0;589;739;657;836;717;428
202489;1;0;Bajo;1;602;544;640;361;493;498
202259;0;0;Medio;1;420;616;343;471;574;312
202226;104;0;Medio;0;598;531;451;505;732;490
202303;59;0;Muy Bajo;0;803;431;677;574;689;461
202221;0;0;Bajo;1;525;542;529;801;517;480
202280;0;0;Medio;0;723;534;790;711;725;577
202399;0;1;Muy Alto;0;729;469;748;620;457;497
202237;76;1;Alto;0;544;609;406;644;572;534
202214;9;1;Medio;0;678;655;827;591;283;600
202421;0;1;Muy Alto;0;601;700;836;357;696;495
202366;34;1;Alto;0;738;365;624;581;785;535
202373;13;1;Medio;0;363;519;588;430;510;580
202350;0;1;Alto;0;369;388;470;724;654;473
202372;0;1;Medio;0;1000;691;723;762;386;594
202281;69;1;Alto;0;473;371;550;704;433;524
202425;23;0;Bajo;1;543;713;586;619;622;258
202235;0;0;Bajo;1;344;526;641;399;606;523
202388;0;1;Muy Alto;1;566;373;443;705;554;450
202424;0;0;Medio;0;464;724;726;556;518;591
202331;72;0;Bajo;0;495;602;503;525;583;518
202209;7;0;Alto;0;507;356;744;682;627;502
202269;86;0;Bajo;0;773;818;602;702;537;315
202228;0;0;Medio;0;516;665;431;451;695;479
202434;0;1;Alto;0;355;179;612;495;654;348
202231;28;1;Muy Alto;0;410;251;583;533;315;577
202432;0;0;Bajo;0;828;688;639;720;702;594
202254;0;1;Medio;1;497;262;504;672;732;624
202375;48;0;Medio;0;597;730;505;654;688;567
202498;0;0;Medio;1;826;568;610;433;645;493
202479;0;0;Medio;0;677;322;410;669;603;431
202286;0;0;Medio;1;851;602;675;640;392;595
202265;10;0;Bajo;0;536;663;680;445;625;454
202289;0;0;Bajo;0;643;392;409;854;551;351
202254;87;1;Medio;1;668;322;306;532;846;704
202318;0;0;Medio;0;706;730;273;571;682;355
202429;18;0;Medio;1;705;517;767;499;458;549
202467;8;1;Muy Alto;1;654;437;526;708;936;457
202222;5;0;Medio;1;530;530;558;825;533;333
202447;0;0;Bajo;0;761;760;501;619;384;426
202220;0;0;Bajo;1;514;791;620;615;633;600
202384;14;0;Medio;1;605;546;331;777;714;442
202250;82;1;Alto;0;118;312;628;709;480;405
202290;0;0;Medio;0;416;468;627;594;561;416
202304;82;0;Alto;0;469;520;621;745;718;485
202394;0;0;Bajo;0;813;595;176;392;645;461
202274;0;1;Muy Alto;0;472;340;676;685;639;365
202469;0;1;Alto;0;562;630;508;604;560;483
202215;38;0;Medio;0;542;633;458;703;575;697
202483;0;0;Alto;0;587;460;505;826;500;584
202398;0;0;Alto;1;390;602;640;432;591;356
202395;23;0;Bajo;0;631;469;328;913;556;367
202236;0;0;Medio;1;468;530;563;432;622;419
202405;42;0;Medio;1;733;779;537;597;576;621
202339;93;1;Alto;1;573;631;618;633;528;640
202464;1;0;Bajo;0;905;557;522;520;918;593
202257;93;1;Muy Alto;0;509;538;836;524;711;655
202310;0;0;Medio;0;606;467;561;814;510;502
202374;29;0;Muy Bajo;0;763;818;472;674;577;578
202406;59;0;Muy Bajo;1;528;631;507;589;531;361
202425;0;0;Medio;1;445;621;379;609;609;418
202264;38;1;Muy Alto;0;595;621;747;793;454;427
202452;0;0;Muy Bajo;0;501;570;494;583;764;349
202467;0;0;Alto;1;502;637;554;385;616;453
202293;20;1;Muy Alto;0;919;604;561;603;691;489
202383;0;1;Muy Alto;1;930;628;583;747;263;616
202500;0;1;Alto;0;339;796;658;771;411;422
202414;0;0;Bajo;0;393;575;681;745;340;515
202342;0;0;Alto;1;607;356;549;629;681;461
202283;82;1;Medio;0;970;779;553;430;917;456
202299;0;0;Bajo;0;383;334;584;572;633;480
202481;23;1;Alto;0;717;516;395;608;663;542
202302;0;1;Alto;0;601;803;545;500;593;492
202271;31;0;Medio;0;452;359;514;288;436;608
202466;18;1;Alto;0;394;425;637;702;651;435
202330;0;0;Alto;1;403;738;551;635;613;524
202260;53;0;Bajo;0;694;643;452;602;581;573
202319;0;0;Bajo;0;541;556;442;679;650;483
202463;21;0;Bajo;0;536;510;388;499;423;645
202221;0;1;Alto;0;425;559;639;786;761;516
202297;38;1;Medio;0;482;542;545;417;561;580
202201;0;1;Alto;0;723;540;604;195;478;386
202403;0;0;Muy Bajo;1;412;598;616;534;744;325
202328;0;0;Bajo;0;377;424;757;359;691;600
202332;0;0;Muy Bajo;0;858;511;698;888;719;523
202234;1;1;Alto;1;516;678;535;887;506;575
202287;0;1;Muy Alto;1;480;437;529;535;601;582
202232;0;0;Medio;0;671;705;473;660;677;574
202459;64;1;Alto;0;525;357;817;724;557;421
202233;0;0;Bajo;1;447;486;596;774;704;467
202486;0;0;Medio;0;566;509;746;684;529;525
202249;8;0;Medio;0;618;379;512;591;308;521
202486;0;0;Medio;1;692;735;400;562;455;382
202282;0;0;Medio;0;410;500;652;523;680;576
202344;0;0;Medio;0;373;268;1000;799;776;388
202480;0;1;Muy Alto;0;889;778;816;596;607;532
202292;0;0;Medio;0;834;678;439;695;862;538
202424;39;0;Muy Alto;1;667;462;513;455;583;430
202417;0;1;Alto;0;757;454;716;661;702;609
202356;32;1;Muy Alto;0;495;578;570;621;676;589
202477;0;0;Medio;1;644;411;765;515;672;664
202208;0;0;Medio;1;728;472;532;675;634;556
202236;10;0;Bajo;0;746;615;749;471;765;427
202324;0;1;Alto;1;543;584;618;575;557;537
202209;0;0;Medio;0;559;511;878;888;570;586
202240;0;1;Muy Alto;0;685;534;742;679;679;320
202379;0;1;Muy Alto;0;447;606;676;846;677;765
202329;0;0;Alto;0;492;417;667;643;558;505
202268;0;0;Alto;0;467;397;559;388;662;624
202354;0;0;Muy Bajo;1;337;675;288;691;585;606
202203;55;0;Bajo;1;605;714;575;770;599;436
202465;0;0;Medio;1;734;563;646;800;701;484
202204;0;0;Bajo;0;744;747;579;710;732;491
202462;62;0;Medio;0;704;538;486;477;641;342
202482;6;1;Muy Alto;0;537;610;672;848;482;667
202285;0;1;Muy Alto;0;861;683;349;775;581;432
202235;0;0;Medio;0;592;561;558;397;809;391
202314;18;1;Medio;0;805;356;460;619;459;149
202259;0;0;Bajo;1;534;535;401;678;624;460
202238;0;0;Alto;0;564;458;598;534;336;489
202233;27;0;Muy Alto;0;436;549;376;514;541;599
202403;22;0;Medio;0;682;398;643;822;697;443
202402;76;0;Bajo;1;581;648;489;592;602;416
202300;165;1;Muy Alto;1;607;613;700;384;727;388
202318;0;0;Muy Bajo;1;352;554;380;659;540;506
202443;0;0;Alto;0;660;735;704;698;384;334
202229;0;1;Alto;0;478;635;569;696;574;513
202427;0;0;Medio;0;683;474;351;654;728;558
202413;38;1;Medio;0;828;646;364;600;833;663
202387;105;0;Bajo;0;437;542;430;859;601;605
202313;76;0;Medio;0;418;614;519;832;579;467
202499;7;0;Medio;0;418;604;615;773;599;472
202361;0;1;Bajo;1;501;641;620;615;661;671
202219;0;0;Medio;0;585;388;561;566;616;561
202464;33;0;Alto;0;716;602;947;634;593;531
202359;0;1;Muy Alto;1;392;483;463;942;804;387
202211;0;0;Bajo;0;671;589;411;762;594;458
202208;0;0;Bajo;0;745;593;528;657;389;507
202353;67;0;Medio;0;972;758;773;465;566;642
202313;0;1;Alto;0;580;589;669;669;471;373
202348;15;1;Muy Alto;0;561;585;371;473;362;489
202238;68;0;Medio;0;562;619;464;644;683;521
202335;18;0;Bajo;0;371;523;528;751;746;358
202435;0;1;Alto;0;662;463;597;715;539;706
202455;2;1;Alto;0;576;491;676;734;543;431
202274;0;1;Medio;1;512;418;636;649;589;553
202476;0;1;Medio;0;625;603;564;480;549;565
202409;0;1;Muy Alto;0;403;607;737;628;754;517
202467;84;0;Medio;1;779;529;406;803;563;450
202344;0;0;Bajo;0;542;704;593;516;450;348
202242;0;0;Medio;0;799;324;562;514;746;404
202424;0;0;Alto;1;490;701;837;684;734;456
202252;0;1;Muy Alto;0;771;580;623;488;570;503
202337;16;0;Bajo;0;680;502;616;799;609;410
202395;160;0;Alto;0;762;581;581;411;594;423
202295;0;0;Alto;1;472;611;659;621;591;582
202458;0;0;Muy Bajo;1;661;352;353;824;660;528
202225;0;1;Alto;0;741;343;581;566;642;660
202432;0;0;Muy Bajo;0;487;504;405;553;593;469
202294;22;0;Muy Bajo;1;592;582;464;714;473;515
202421;0;0;Muy Bajo;1;422;636;765;739;279;276
202497;60;0;Bajo;1;849;575;440;790;625;440
202403;29;1;Muy Alto;1;721;417;300;799;561;378
202281;63;0;Bajo;1;554;573;714;597;657;561
202405;0;1;Muy Alto;0;681;503;406;687;601;502
202277;57;0;Medio;0;647;621;589;582;600;434
202238;39;0;Alto;1;564;515;477;418;397;524
202395;0;1;Muy Alto;0;353;638;761;797;752;593
202242;61;1;Alto;1;427;430;579;711;638;406
202382;0;1;Muy Alto;0;430;585;648;847;618;565
202445;21;0;Medio;0;837;590;616;707;670;467
202395;0;0;Muy Bajo;0;477;543;536;524;280;349
202278;0;0;Medio;1;467;666;474;597;333;205
202325;12;1;Medio;0;765;779;663;724;758;436
202341;0;1;Alto;1;579;389;762;497;328;485
202227;0;0;Alto;0;277;649;540;833;598;562
202481;0;0;Muy Bajo;1;713;407;413;950;615;400
202493;0;0;Muy Bajo;0;564;496;563;868;615;577
202442;0;1;Medio;0;547;443;352;739;414;451
202436;49;0;Bajo;0;791;385;482;659;636;739
202403;12;0;Alto;0;554;543;535;706;601;576
202342;0;1;Muy Alto;1;729;620;362;662;501;560
202294;0;0;Medio;0;471;458;446;704;568;552
202352;0;1;Medio;0;513;612;498;367;538;697
202453;0;0;Bajo;0;713;569;466;700;509;614
202267;0;0;Alto;1;662;525;695;737;665;427
202376;3;0;Bajo;1;418;517;468;531;556;348
202303;0;1;Alto;0;327;470;786;561;407;542
202291;0;0;Alto;1;530;296;380;584;432;466
202393;0;0;Muy Bajo;0;460;429;631;680;560;401
202366;0;0;Bajo;0;745;407;752;398;574;372
202290;0;0;Bajo;1;414;704;642;667;796;429
202468;0;1;Alto;0;628;389;417;575;571;447
202251;0;0;Muy Bajo;0;585;488;521;482;575;287
202366;0;1;Muy Alto;0;615;379;708;777;498;435
202374;75;1;Alto;0;652;581;717;591;569;512
202427;10;1;Bajo;1;883;648;447;734;510;445
202466;0;1;Alto;1;539;821;679;697;420;585
202209;0;0;Alto;0;456;634;511;518;719;331
